# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	20908
#@/user_id	6a1fb6ce-71d4-4c3d-8498-654831c224b0
a 	啊	c=50 d=1.90356 t=20908
mian le 	免了	c=2 d=3.82335e-35 t=20908
mian mo 	面膜	c=1 d=1.62949e-09 t=20908
mian mu 	面目	c=1 d=7.47603e-20 t=20908
mian qian 	面前	c=1 d=3.23418e-15 t=20908
mian shi 	面試	c=2 d=2.7022e-35 t=20908
mian wa 	棉襪	c=2 d=0.000140345 t=20908
mian xie 	棉鞋	c=2 d=0.873716 t=20908
mie 	咩	c=1 d=3.44845e-05 t=20908
mie jue 	滅絕	c=1 d=4.69676e-22 t=20908
min 	民	c=1 d=7.21129e-37 t=20908
min gan 	敏感	c=1 d=2.78076e-32 t=20908
ming 	名	c=7 d=0.000115553 t=20908
ming 	命	c=5 d=0.240034 t=20908
ming bai 	明白	c=4 d=0.000270565 t=20908
ming cheng 	名稱	c=8 d=0.000352662 t=20908
ming ci 	名詞	c=1 d=1.82995e-21 t=20908
ming hou tian 	明後天	c=1 d=4.81484e-20 t=20908
ming ling 	命令	c=24 d=0.87488 t=20908
ming ling hang 	命令行	c=7 d=0.156172 t=20908
ming ming 	命名	c=1 d=4.66936e-12 t=20908
ming tang 	名堂	c=1 d=1.48509e-35 t=20908
ming tian 	明天	c=5 d=5.37383e-16 t=20908
ming tu 	命途	c=1 d=0.00282287 t=20908
ming xian 	明顯	c=1 d=1.31059e-35 t=20908
ming zhu 	明珠	c=0 d=0.000293808 t=20908
ming zi 	名字	c=17 d=0.962302 t=20908
mo 	摸	c=1 d=0.00030659 t=20908
mo 	膜	c=9 d=0.0330673 t=20908
mo ca 	摩擦	c=2 d=1.40998e-05 t=20908
mo duo 	莫多	c=1 d=2.74178e-13 t=20908
mo ji 	磨嘰	c=2 d=0.941765 t=20908
mo kuai 	模塊	c=7 d=0.000234871 t=20908
mo kuai ming 	模塊名	c=2 d=0.000129174 t=20908
mo ming 	莫名	c=1 d=8.99377e-18 t=20908
mo mo 	摸摸	c=1 d=2.82278e-32 t=20908
mo ren 	默認	c=3 d=6.20596e-06 t=20908
mo ri 	末日	c=1 d=8.23956e-17 t=20908
mo sheng 	陌生	c=1 d=1.62048e-32 t=20908
mo shi 	模式	c=15 d=0.141137 t=20908
mo shou 	魔獸	c=1 d=0.12493 t=20908
mo tuo che 	摩托車	c=1 d=1.66094e-28 t=20908
mo xi ge 	墨西哥	c=2 d=2.64938e-10 t=20908
mo xing 	模型	c=1 d=6.5669e-24 t=20908
mou 	某	c=3 d=0.313486 t=20908
mou 	謀	c=1 d=1.00899e-17 t=20908
mou ci 	某次	c=1 d=4.72271e-28 t=20908
mou ge 	某個	c=2 d=3.3552e-06 t=20908
mou ren 	某人	c=1 d=1.81736e-28 t=20908
mou xie 	某些	c=1 d=1.26663e-16 t=20908
mou zhong 	某種	c=1 d=6.14401e-35 t=20908
mu 	母	c=1 d=4.22056e-29 t=20908
mu ban 	模板	c=9 d=0.000345686 t=20908
mu biao 	目標	c=1 d=4.86571e-26 t=20908
mu dan 	牡丹	c=1 d=9.64261e-14 t=20908
mu di 	目的	c=1 d=3.69334e-18 t=20908
mu guang 	目光	c=2 d=6.71052e-35 t=20908
mu lao hu 	母老虎	c=1 d=4.12841e-34 t=20908
mu li 	牡蠣	c=1 d=3.91227e-19 t=20908
mu lu 	目錄	c=9 d=0.000112448 t=20908
mu lu shi 	目錄是	c=1 d=5.22846e-19 t=20908
mu ou 	木偶	c=1 d=0.00051312 t=20908
mu qian 	目前	c=3 d=0.00268729 t=20908
mu shi 	牧師	c=1 d=0.449329 t=20908
mu si lin 	穆斯林	c=1 d=3.65784e-22 t=20908
mu xing 	母性	c=2 d=9.46999e-29 t=20908
mu you 	木有	c=2 d=0.509156 t=20908
na 	吶	c=1 d=0.000572785 t=20908
na 	哪	c=2 d=0.000633025 t=20908
na 	拿	c=40 d=2.63032 t=20908
na 	那	c=128 d=4.59221 t=20908
na bian 	那邊	c=6 d=2.74099e-05 t=20908
na chu lai 	拿出來	c=1 d=0.0200405 t=20908
na fen 	那份	c=1 d=0.0042963 t=20908
na ge 	哪個	c=8 d=0.0058334 t=20908
na ge 	那個	c=28 d=0.00128256 t=20908
na hai 	那還	c=1 d=4.21912e-25 t=20908
na jiu 	那就	c=6 d=1.75959 t=20908
na jiu xing 	那就行	c=2 d=3.85468e-21 t=20908
na lai 	拿來	c=2 d=0.000623601 t=20908
na li 	哪裏	c=32 d=0.413862 t=20908
na li 	那裏	c=10 d=0.00151861 t=20908
na me 	那麼	c=65 d=0.613308 t=20908
na me kuai 	那麼快	c=1 d=1.50421e-09 t=20908
na qu 	拿去	c=1 d=7.5486e-16 t=20908
na shi 	那是	c=4 d=6.67317e-07 t=20908
na shi 	那時	c=1 d=4.83485e-10 t=20908
na shi hou 	那時候	c=3 d=0.0273237 t=20908
na shuang 	那雙	c=2 d=0.000113734 t=20908
na tao 	那套	c=1 d=3.88469e-24 t=20908
na tian 	哪天	c=2 d=9.64589e-18 t=20908
na tiao 	那條	c=1 d=1.16683e-21 t=20908
na tie 	拿鐵	c=1 d=2.63472e-15 t=20908
na xie 	那些	c=5 d=1.1254e-07 t=20908
na yan 	鈉鹽	c=1 d=1.89352e-11 t=20908
na yang 	那樣	c=3 d=0.000251014 t=20908
na yi 	那一	c=0 d=8.67676e-38 t=20908
na yi bo 	那一波	c=1 d=8.72025e-37 t=20908
na yi ge 	哪一個	c=1 d=9.37546e-07 t=20908
na you 	哪有	c=1 d=0.19593 t=20908
na yuan xian 	拿原先	c=1 d=3.62021e-18 t=20908
na zhong 	哪種	c=1 d=0.172907 t=20908
na zhong 	那種	c=2 d=4.60652e-22 t=20908
na zou 	拿走	c=1 d=9.97726e-33 t=20908
nai 	奶	c=1 d=2.8379e-36 t=20908
nai cha 	奶茶	c=1 d=5.08188e-08 t=20908
nai ke 	耐克	c=1 d=6.25215e-05 t=20908
nai niu 	奶牛	c=1 d=2.5358e-06 t=20908
nan 	男	c=6 d=0.000100038 t=20908
nan 	難	c=1 d=4.04748e-07 t=20908
nan bu cheng 	難不成	c=1 d=7.23758e-21 t=20908
nan chi 	難吃	c=3 d=0.00465413 t=20908
nan dao 	難道	c=26 d=0.444781 t=20908
nan de 	難得	c=1 d=3.28139e-09 t=20908
nan du 	難度	c=1 d=2.01512e-08 t=20908
nan gua 	南瓜	c=1 d=0.146607 t=20908
nan guo 	難過	c=1 d=0.0031042 t=20908
nan hai 	男孩	c=1 d=3.89209e-17 t=20908
nan ren 	男人	c=1 d=9.90387e-05 t=20908
nan shen 	男神	c=1 d=2.69765e-28 t=20908
nan sheng 	男生	c=1 d=2.46933e-17 t=20908
nan shi 	男士	c=1 d=9.37386e-05 t=20908
nan shou 	難受	c=1 d=8.26932e-30 t=20908
nan ting 	難聽	c=1 d=1.51643e-16 t=20908
nan yi zhi xin 	難以置信	c=1 d=8.21243e-37 t=20908
nan yong 	難用	c=1 d=6.39605e-08 t=20908
nan zhuang 	男裝	c=1 d=8.61001e-05 t=20908
nao 	腦	c=2 d=1.90333e-13 t=20908
nao 	鬧	c=3 d=6.1367e-21 t=20908
nao dai 	腦袋	c=2 d=7.67598e-07 t=20908
nao nao 	鬧鬧	c=0 d=2.74029e-37 t=20908
nao nao nao 	鬧鬧鬧	c=1 d=2.75402e-36 t=20908
nao teng 	鬧騰	c=2 d=5.36184e-35 t=20908
nao zhong 	鬧鐘	c=1 d=4.16494e-20 t=20908
nao zi 	腦子	c=5 d=5.82876e-12 t=20908
ne 	呢	c=105 d=4.24346 t=20908
nei 	內	c=6 d=0.0263839 t=20908
nei bian 	那邊	c=1 d=8.67557e-06 t=20908
nei bu 	內部	c=1 d=1.38469e-35 t=20908
nei cun 	內存	c=2 d=1.51984e-13 t=20908
nei dou 	內鬥	c=1 d=0.00353515 t=20908
nei ku 	內褲	c=2 d=0.000262568 t=20908
nei nei 	內內	c=17 d=2.08625 t=20908
nei rong 	內容	c=19 d=0.036701 t=20908
nei xin 	內心	c=1 d=0.0065062 t=20908
nei yi 	內衣	c=3 d=1.3014 t=20908
nen 	嫩	c=2 d=0.0117371 t=20908
neng 	能	c=45 d=3.53292 t=20908
neng bu neng 	能不能	c=1 d=1.89448e-17 t=20908
neng fou 	能否	c=1 d=2.4001e-06 t=20908
neng gou 	能夠	c=1 d=3.29727e-07 t=20908
neng li 	能力	c=1 d=1.30162e-13 t=20908
ni 	你	c=397 d=8.7109 t=20908
ni 	膩	c=1 d=0.0160829 t=20908
ni cai 	你猜	c=2 d=2.1729e-24 t=20908
ni hai 	你還	c=1 d=1.1103e-25 t=20908
ni hai shi 	你還是	c=1 d=1.24092e-10 t=20908
ni hao 	你好	c=1 d=4.74977e-07 t=20908
ni hui 	你會	c=1 d=3.16465e-24 t=20908
ni jia 	你家	c=2 d=6.92368e-27 t=20908
ni jiu 	你就	c=3 d=2.35663e-26 t=20908
ni kan 	你看	c=2 d=3.34472e-28 t=20908
ni men 	你們	c=5 d=1.95052e-07 t=20908
ni na xie 	你那些	c=1 d=3.58663e-26 t=20908
ni shi 	你是	c=4 d=0.000706632 t=20908
ni shuo 	你說	c=4 d=0.951229 t=20908
ni wan shang 	你晚上	c=1 d=2.96246e-12 t=20908
ni xian zai 	你現在	c=1 d=4.41257e-23 t=20908
ni xiang 	你想	c=1 d=0.431711 t=20908
nian 	年	c=14 d=0.0541093 t=20908
nian chu 	年初	c=1 d=8.96597e-11 t=20908
nian dai 	年代	c=3 d=0.000170803 t=20908
nian ji qing qing 	年紀輕輕	c=1 d=4.65161e-26 t=20908
nian jia 	年假	c=1 d=0.343009 t=20908
nian qing ren 	年輕人	c=1 d=3.1256e-25 t=20908
nian tou 	年頭	c=1 d=4.04322e-24 t=20908
nian tou 	念頭	c=0 d=4.00299e-25 t=20908
nie 	捏	c=2 d=8.29523e-08 t=20908
ning 	寧	c=0 d=1.03256e-25 t=20908
ning mei guo du 	寧美國度	c=1 d=1.03774e-24 t=20908
ning si bu qu 	寧死不屈	c=1 d=8.33681e-08 t=20908
ning xia 	寧夏	c=1 d=2.74458e-25 t=20908
niu 	扭	c=1 d=5.90631e-12 t=20908
niu 	牛	c=1 d=3.68506e-21 t=20908
niu bu niu 	牛不牛	c=1 d=2.30835e-18 t=20908
niu qu 	扭曲	c=1 d=5.10371e-29 t=20908
niu rou 	牛肉	c=6 d=0.00147367 t=20908
niu rou mian 	牛肉麪	c=1 d=0.0466538 t=20908
niu wa 	牛蛙	c=2 d=6.55432e-15 t=20908
niu yan 	牛眼	c=1 d=1.95019e-05 t=20908
nong 	弄	c=19 d=0.671342 t=20908
nong dian 	弄點	c=1 d=6.20048e-25 t=20908
nong ge 	弄個	c=1 d=5.43611e-36 t=20908
nong si 	弄死	c=1 d=0.0101022 t=20908
nong wan 	弄完	c=3 d=0.0010261 t=20908
nu li 	努力	c=2 d=8.61148e-07 t=20908
nu li 	奴隸	c=1 d=2.69811e-30 t=20908
nu xing 	奴性	c=0 d=4.30875e-38 t=20908
nuo mi 	糯米	c=2 d=5.06939e-22 t=20908
nv 	女	c=4 d=1.89287e-07 t=20908
nv er 	女兒	c=3 d=1.92312e-17 t=20908
nv hai 	女孩	c=1 d=3.81502e-17 t=20908
nv peng you 	女朋友	c=1 d=0.310367 t=20908
nv qiang ren 	女強人	c=1 d=3.88601e-28 t=20908
nv ren 	女人	c=1 d=1.6286e-32 t=20908
nv sheng 	女生	c=5 d=4.47555e-14 t=20908
nv xia 	女俠	c=2 d=0.278225 t=20908
nve 	虐	c=1 d=0.268474 t=20908
nve dai 	虐待	c=1 d=0.293758 t=20908
o 	哦	c=7 d=0.0163204 t=20908
o du 	哦讀	c=1 d=0.0105672 t=20908
ou 	偶	c=0 d=8.92429e-16 t=20908
pa 	啪	c=0 d=4.54927e-30 t=20908
pa 	怕	c=11 d=1.09587 t=20908
pa 	爬	c=1 d=0.181772 t=20908
pa chong 	爬蟲	c=1 d=0.179066 t=20908
pa pa 	啪啪	c=0 d=4.54927e-30 t=20908
pa pa 	怕怕	c=2 d=0.026054 t=20908
pa pa pa 	啪啪啪	c=2 d=4.85992e-12 t=20908
pa pa pa 	怕怕怕	c=1 d=0.261846 t=20908
pa shan 	爬山	c=2 d=3.98095e-05 t=20908
pa wan 	爬完	c=1 d=8.82797e-05 t=20908
pai 	拍	c=1 d=2.26456e-28 t=20908
pai 	排	c=3 d=1.96177e-05 t=20908
pai 	派	c=1 d=3.96734e-07 t=20908
pai 	𥱼	c=1 d=3.94755e-07 t=20908
pai ban 	排版	c=1 d=0.165299 t=20908
pai chi 	排斥	c=1 d=5.39796e-12 t=20908
pai du 	排毒	c=1 d=0.000808767 t=20908
pai dui 	排隊	c=1 d=2.50273e-28 t=20908
pai gu 	排骨	c=3 d=0.100269 t=20908
pai gu fan 	排骨飯	c=1 d=2.99896e-09 t=20908
pai ming 	排名	c=3 d=7.7086e-07 t=20908
pai song 	派送	c=2 d=1.30537e-33 t=20908
pai xu 	排序	c=5 d=4.18678e-12 t=20908
pai you jie nan 	排憂解難	c=1 d=5.2873e-33 t=20908
pai zi 	牌子	c=4 d=0.774916 t=20908
pan 	盤	c=5 d=0.100763 t=20908
pan duan 	判斷	c=2 d=6.32256e-07 t=20908
pan shan 	盤山	c=1 d=4.78512e-06 t=20908
pan sheng 	攀升	c=1 d=3.13316e-24 t=20908
pang 	旁	c=1 d=2.8848e-23 t=20908
pang 	胖	c=3 d=2.51466e-09 t=20908
pang ge 	胖哥	c=0 d=2.98553e-16 t=20908
pang ge lia 	胖哥倆	c=1 d=3.00049e-15 t=20908
pao 	泡	c=3 d=5.75156e-06 t=20908
pao 	跑	c=7 d=0.568474 t=20908
pao bu 	跑步	c=1 d=5.99557e-12 t=20908
pao fen 	跑分	c=1 d=2.73042e-23 t=20908
pao mo 	泡沫	c=1 d=1.0116e-18 t=20908
pao niu 	泡妞	c=1 d=0.932394 t=20908
pao pao 	跑跑	c=0 d=0.000114197 t=20908
pao pao pao 	跑跑跑	c=1 d=0.00114769 t=20908
pao qi 	拋棄	c=2 d=0.00301245 t=20908
pao qu 	跑去	c=2 d=0.00323088 t=20908
pao wang 	炮王	c=1 d=2.32189e-28 t=20908
pao you 	炮友	c=1 d=3.42764e-22 t=20908
pei 	賠	c=2 d=4.21001e-36 t=20908
pei 	配	c=9 d=1.64042e-23 t=20908
pei dui 	配對	c=1 d=0.00588705 t=20908
pei jian 	配件	c=1 d=3.74139e-23 t=20908
pei lv 	賠率	c=2 d=1.8711e-10 t=20908
pei xun 	培訓	c=1 d=0.197899 t=20908
pei zhi 	配置	c=22 d=1 t=20908
pen dao 	噴到	c=1 d=5.24021e-16 t=20908
peng 	碰	c=1 d=6.08184e-33 t=20908
peng dao 	碰到	c=1 d=5.26648e-16 t=20908
peng ren 	烹飪	c=2 d=0.167797 t=20908
peng you 	朋友	c=6 d=0.453736 t=20908
pi 	屁	c=2 d=1.75909e-27 t=20908
pi bian 	皮鞭	c=1 d=2.89473e-34 t=20908
pi dan 	皮蛋	c=3 d=7.78112e-22 t=20908
pi fu 	皮膚	c=6 d=0.946485 t=20908
pi gu 	屁股	c=2 d=0.0314298 t=20908
pi liang 	批量	c=1 d=4.81811e-28 t=20908
pi pei 	匹配	c=8 d=1.1382e-19 t=20908
pi qi 	脾氣	c=1 d=1.68026e-17 t=20908
pi shi 	屁事	c=1 d=0.0393602 t=20908
pian 	偏	c=1 d=2.23206e-05 t=20908
pian 	片	c=1 d=1.67273e-23 t=20908
pian 	篇	c=1 d=4.64528e-10 t=20908
pian 	騙	c=2 d=0.00546167 t=20908
pian fang 	偏方	c=4 d=3.38316e-15 t=20908
pian ni 	騙你	c=1 d=5.90009e-29 t=20908
pian ren 	騙人	c=1 d=0.0115047 t=20908
pian ren de 	騙人的	c=1 d=1.7332e-29 t=20908
pian yi 	便宜	c=12 d=1.16233 t=20908
pian yi huo 	便宜貨	c=1 d=1.29424e-05 t=20908
pian zi 	騙子	c=1 d=1.37022e-29 t=20908
piao 	漂	c=1 d=2.27166e-06 t=20908
piao 	票	c=5 d=0.148213 t=20908
piao fang 	票房	c=2 d=0.29671 t=20908
piao liang 	漂亮	c=1 d=4.50645e-06 t=20908
piao shu 	票數	c=1 d=1.19226e-10 t=20908
pin lv 	頻率	c=1 d=3.11107e-29 t=20908
pin yin 	拼音	c=1 d=7.29627e-08 t=20908
pin yin tong hong 	拼音通紅	c=6 d=0.0652193 t=20908
pin zhong 	品種	c=1 d=0.594521 t=20908
ping 	平	c=0 d=5.31488e-07 t=20908
ping an 	平安	c=1 d=1.29689e-29 t=20908
ping ban 	平板	c=6 d=9.008e-18 t=20908
ping fen 	評分	c=1 d=1.81989e-15 t=20908
ping gan jue 	平感覺	c=1 d=5.34152e-06 t=20908
ping guo 	蘋果	c=8 d=3.96666e-05 t=20908
ping mu 	屏幕	c=6 d=5.7595e-05 t=20908
ping shi 	平時	c=2 d=5.94357e-12 t=20908
ping tai 	平臺	c=1 d=5.26289e-08 t=20908
ping zi 	瓶子	c=1 d=4.78838e-14 t=20908
po 	破	c=17 d=0.506513 t=20908
po chan 	破產	c=3 d=0.0247235 t=20908
po di fang 	破地方	c=1 d=9.2133e-37 t=20908
po dian nao 	破電腦	c=1 d=1.13585e-28 t=20908
po jie 	破解	c=1 d=1.76334e-26 t=20908
po luan 	破亂	c=1 d=7.19145e-34 t=20908
pu ji 	普及	c=1 d=1.87985e-14 t=20908
pu mian 	鋪面	c=1 d=5.0985e-17 t=20908
pu shuo mi li 	撲朔迷離	c=1 d=9.24689e-21 t=20908
pu suo 	撲索	c=0 d=9.15488e-22 t=20908
pu suo mi li 	撲索迷離	c=1 d=9.20077e-21 t=20908
pu tong 	普通	c=2 d=0.891366 t=20908
py charm 	PyCharm	c=1 d=0.085435 t=20908
qi 	七	c=0 d=2.3521e-34 t=20908
qi 	器	c=0 d=6.18478e-33 t=20908
qi 	奇	c=1 d=9.15222e-34 t=20908
qi 	期	c=0 d=0.000250366 t=20908
qi 	起	c=9 d=2.77488e-06 t=20908
qi 	騎	c=3 d=2.2278e-30 t=20908
qi bu shi 	豈不是	c=1 d=8.18844e-32 t=20908
qi chuang 	起牀	c=9 d=2.47403e-05 t=20908
qi chuang le 	起牀了	c=2 d=5.23915e-06 t=20908
qi dong 	啓動	c=8 d=6.19223e-05 t=20908
qi guai 	奇怪	c=1 d=1.59391e-14 t=20908
qi jian dian 	旗艦店	c=3 d=0.189211 t=20908
qi lai 	起來	c=21 d=0.580325 t=20908
qi lai le 	起來了	c=1 d=5.60375e-11 t=20908
qi long zhu 	七龍珠	c=4 d=4.57226e-13 t=20908
qi ma 	起碼	c=1 d=0.00565622 t=20908
qi pa 	奇葩	c=5 d=3.6434e-11 t=20908
qi qi 	騎騎	c=1 d=1.44071e-31 t=20908
qi qi qie qie 	悽悽切切	c=0 d=1.0029e-22 t=20908
qi shi 	其實	c=7 d=0.000178665 t=20908
qi shi 	騎士	c=2 d=2.82674e-07 t=20908
qi ta 	其他	c=23 d=0.674091 t=20908
qi wang 	棋王	c=2 d=3.31472e-32 t=20908
qi xi 	氣息	c=1 d=5.07307e-17 t=20908
qi xiao 	奇效	c=1 d=1.47517e-15 t=20908
qi ye 	企業	c=1 d=6.63989e-07 t=20908
qi yi 	奇異	c=3 d=2.79379e-13 t=20908
qi yi bo shi 	奇異博士	c=1 d=7.12619e-15 t=20908
qi yong 	啓用	c=1 d=5.59023e-12 t=20908
qi zha 	氣炸	c=1 d=0.00179097 t=20908
qi zhi 	氣質	c=2 d=1.42468e-17 t=20908
qi zhong 	期中	c=1 d=1.95623e-12 t=20908
qia 	掐	c=1 d=2.19234e-29 t=20908
qian 	前	c=11 d=0.906048 t=20908
qian 	錢	c=30 d=0.172265 t=20908
qian bao 	錢包	c=3 d=2.55067e-08 t=20908
qian duan 	前端	c=1 d=9.12037e-06 t=20908
qian duo 	錢多	c=0 d=8.51826e-27 t=20908
qian jiao 	前腳	c=2 d=7.22773e-05 t=20908
qian ke sao ren 	遷客騷人	c=1 d=1.88209e-28 t=20908
qian lei 	錢磊	c=3 d=5.18008e-06 t=20908
qian mian 	前面	c=3 d=4.97524e-11 t=20908
qian shou 	簽收	c=2 d=1.4457 t=20908
qian tai 	前臺	c=1 d=0.000418012 t=20908
qian tu 	前途	c=2 d=1.6317e-17 t=20908
qian wan 	千萬	c=3 d=2.2746e-13 t=20908
qian xu 	謙虛	c=1 d=2.06045e-05 t=20908
qian yi 	前移	c=3 d=2.27214e-06 t=20908
qian yi 	遷移	c=3 d=4.60082e-06 t=20908
qian zhui 	前綴	c=1 d=1.59007e-15 t=20908
qiang 	強	c=2 d=2.17769e-09 t=20908
qiang 	搶	c=12 d=0.704688 t=20908
qiang 	牆	c=5 d=0.0145527 t=20908
qiang da 	強大	c=1 d=8.09318e-12 t=20908
qiang dao 	搶到	c=1 d=0.0620385 t=20908
qiang jian 	強姦	c=1 d=3.78092e-29 t=20908
qiang wan 	搶完	c=1 d=1.13686e-09 t=20908
qiang wan 	搶玩	c=1 d=1.13119e-09 t=20908
qiang wei 	薔薇	c=1 d=7.85532e-14 t=20908
qiang xing 	強行	c=2 d=4.08038e-14 t=20908
qiao 	敲	c=0 d=1.45797e-25 t=20908
qiao 	橋	c=0 d=5.53161e-36 t=20908
qiao 	瞧	c=1 d=7.26683e-08 t=20908
qiao bu qi 	瞧不起	c=0 d=1.66241e-10 t=20908
qiao bu qi ren 	瞧不起人	c=1 d=1.67074e-09 t=20908
qiao dai ma 	敲代碼	c=1 d=1.46527e-24 t=20908
qiao he 	巧合	c=2 d=3.0295e-32 t=20908
qiao qiao 	悄悄	c=2 d=2.87393e-08 t=20908
qiao qiao 	瞧瞧	c=11 d=0.00612731 t=20908
qiao qiao 	翹翹	c=5 d=0.0346456 t=20908
qiao qiao qi qi qie qie 	瞧瞧悽悽切切	c=1 d=9.69754e-22 t=20908
qiao yi xia 	瞧一下	c=1 d=1.06513e-07 t=20908
qie ge 	切割	c=1 d=1.09906e-23 t=20908
qie huan 	切換	c=6 d=0.00095694 t=20908
qie yi 	愜意	c=1 d=6.61915e-29 t=20908
qie zi 	茄子	c=1 d=1.29826e-12 t=20908
qin 	親	c=1 d=5.15237e-23 t=20908
qin fan 	侵犯	c=1 d=7.6468e-21 t=20908
qin kuai 	勤快	c=2 d=5.8164e-08 t=20908
qin lao 	勤勞	c=1 d=5.18261e-33 t=20908
qin qin 	親親	c=1 d=2.85115e-32 t=20908
qing 	晴	c=1 d=3.49213e-06 t=20908
qing 	清	c=2 d=4.26854e-05 t=20908
qing 	請	c=4 d=0.341414 t=20908
qing cai 	青菜	c=1 d=9.87998e-06 t=20908
qing cang 	清倉	c=1 d=0.0113334 t=20908
qing che 	清澈	c=1 d=0.000131698 t=20908
qing chu 	清楚	c=3 d=9.4942e-08 t=20908
qing chu 	清除	c=5 d=0.000675539 t=20908
qing dan 	清單	c=2 d=1.20072e-05 t=20908
qing hua 	清華	c=1 d=0.0023344 t=20908
qing jia 	請假	c=2 d=5.38833e-35 t=20908
qing ke 	請客	c=2 d=7.06348e-27 t=20908
qing kuang 	情況	c=2 d=0.00272584 t=20908
qing li 	清理	c=2 d=0.00386807 t=20908
qing qiu 	請求	c=2 d=3.07457e-07 t=20908
qing qiu quan 	請求權	c=0 d=3.79793e-24 t=20908
qing qiu quan qi qi qie qie qi qi qie qie 	請求權悽悽切切悽悽切切	c=1 d=3.81697e-23 t=20908
qing shang 	情商	c=1 d=5.72864e-35 t=20908
qing song 	輕鬆	c=2 d=3.34361e-24 t=20908
qiong 	窮	c=1 d=1.19677e-25 t=20908
qiong bi 	窮比	c=1 d=2.39057e-18 t=20908
qiong guang dan 	窮光蛋	c=1 d=2.96811e-05 t=20908
qiu 	求	c=10 d=1.08262 t=20908
qiu qiu 	瞅瞅	c=1 d=5.60166e-36 t=20908
qiu rao 	求饒	c=2 d=0.499398 t=20908
qiu zhi 	求值	c=0 d=1.84545e-33 t=20908
qiu zhi qi 	求值器	c=1 d=1.8547e-32 t=20908
qu 	區	c=0 d=2.99122e-09 t=20908
qu 	去	c=100 d=1.69361 t=20908
qu 	取	c=7 d=4.93085e-06 t=20908
qu ba 	去吧	c=1 d=1.31832e-16 t=20908
qu bie 	區別	c=3 d=1.16583e-11 t=20908
qu chu 	去除	c=5 d=1.0533 t=20908
qu chu 	祛除	c=1 d=8.46857e-16 t=20908
qu diao 	去掉	c=1 d=1.08141e-09 t=20908
qu kuai 	區塊	c=3 d=3.942e-19 t=20908
qu le 	去了	c=1 d=1.80025e-05 t=20908
qu nian 	去年	c=1 d=1.86596e-15 t=20908
qu shi 	趨勢	c=1 d=2.0061e-14 t=20908
qu xian 	曲線	c=1 d=2.20903e-30 t=20908
qu xiao 	取消	c=3 d=0.637628 t=20908
qu ye cong cong 	去也匆匆	c=1 d=2.94668e-08 t=20908
qu yi 	去意	c=1 d=4.63802e-21 t=20908
qu yu 	區域	c=1 d=6.58726e-31 t=20908
quan 	全	c=12 d=0.186233 t=20908
quan 	圈	c=1 d=2.37129e-11 t=20908
quan ban 	全班	c=1 d=6.0684e-07 t=20908
quan bu 	全部	c=2 d=0.000105164 t=20908
quan chang 	全場	c=1 d=1.63738e-07 t=20908
quan cuo 	全錯	c=1 d=3.00202e-21 t=20908
quan jia 	全家	c=7 d=0.00507928 t=20908
quan jia tong 	全家桶	c=1 d=0.0510474 t=20908
quan ju 	全局	c=1 d=1.20113e-09 t=20908
quan li 	權利	c=1 d=3.45433e-25 t=20908
quan ping 	全屏	c=2 d=0.0678809 t=20908
quan qiu 	全球	c=1 d=0.293758 t=20908
quan shen 	全身	c=1 d=0.366045 t=20908
quan shi 	全是	c=7 d=0.000720972 t=20908
quan shui 	泉水	c=1 d=5.81541e-06 t=20908
quan wei 	權威	c=3 d=9.67721e-25 t=20908
quan wen 	全文	c=2 d=4.4919e-19 t=20908
quan xian 	權限	c=7 d=0.285133 t=20908
quan xuan 	全選	c=2 d=7.72809e-20 t=20908
que 	卻	c=1 d=0.0161635 t=20908
que ding 	確定	c=2 d=3.36617e-15 t=20908
que shi 	確實	c=6 d=0.0531456 t=20908
qun 	羣	c=2 d=6.44804e-15 t=20908
qun li 	羣裏	c=2 d=0.00100276 t=20908
qun qun 	裙裙	c=4 d=3.18727e-32 t=20908
ran er 	然而	c=1 d=6.38388e-15 t=20908
ran hou 	然後	c=49 d=2.46875 t=20908
ran se 	染色	c=1 d=2.41213e-06 t=20908
ran se ji 	染色劑	c=1 d=2.09701e-06 t=20908
rang 	讓	c=12 d=0.856079 t=20908
rang ni 	讓你	c=5 d=0.000480828 t=20908
rang ren 	讓人	c=1 d=0.99005 t=20908
rang wo 	讓我	c=5 d=6.55504e-11 t=20908
rao 	繞	c=1 d=3.55336e-34 t=20908
rao si 	繞死	c=1 d=4.83321e-06 t=20908
re 	熱	c=4 d=3.58053e-06 t=20908
re gou 	熱狗	c=1 d=8.79142e-15 t=20908
re shui 	熱水	c=1 d=5.36422e-08 t=20908
re si 	熱死	c=1 d=8.23815e-15 t=20908
re xin 	熱心	c=2 d=0.0203434 t=20908
ren 	人	c=56 d=3.19357 t=20908
ren cuo 	認錯	c=1 d=0.213312 t=20908
ren gao ma da 	人高馬大	c=1 d=1.28753e-32 t=20908
ren he 	任何	c=3 d=1.4795e-20 t=20908
ren jia 	人家	c=2 d=2.09373e-17 t=20908
ren jian 	人間	c=1 d=1.83213e-35 t=20908
ren jun 	人均	c=1 d=1.61855e-18 t=20908
ren lei 	人類	c=2 d=5.70316e-12 t=20908
ren liu 	人流	c=1 d=2.2591e-29 t=20908
ren pin 	人品	c=4 d=1.72785e-09 t=20908
